00ed8049	0ab69a63af5a	2.3680970668792725
00ed8049	74a7e8d45423	2.158677577972412
00ed8049	277d8b23f646	2.137951135635376
00ed8049	20d864caee61	1.168349266052246
00ed8049	6c4e70766789	1.1671538352966309
00ed8049	adaa76e1ca01	1.1123740673065186
00ed8049	cb1d2ab74b83	1.0615805387496948
00ed8049	ae49c42aa49b	0.9155467748641968
00ed8049	640cabc61358	0.8551161885261536
00ed8049	54e7ad1889e0	0.8192124366760254
00ed8049	4e7e8751a980	0.8138551115989685
00ed8049	3c312bb1874c	0.7924551963806152
00ed8049	5567aefc1f94	0.7690041065216064
00ed8049	3aa773cfe8ea	0.7412397861480713
00ed8049	f410c6021c33	0.721562385559082
00ed8049	13ed1db601fe	0.612488865852356
00ed8049	b2366591e246	0.547714114189148
00ed8049	88898f5201fa	0.5469158291816711
00ed8049	20f738cef0ed	0.50867760181427
00ed8049	2979dcf61980	0.5064530372619629
00ed8049	9771dba59ccc	0.42634347081184387
00ed8049	2f12e5067dfd	0.41520729660987854
00ed8049	df5468367087	0.4116991460323334
00ed8049	c09bfb892bb1	0.4101528227329254
00ed8049	a70c5511ad20	0.35209035873413086
00ed8049	012a511b6e68	0.3481355309486389
00ed8049	00d53a70e682	0.3176251947879791
00ed8049	f61d4a633865	0.2465686947107315
00ed8049	9a3ac72f84dd	0.20903190970420837
00ed8049	719439feeff7	0.19541965425014496
00ed8049	61b514b4835a	0.12303260713815689
00ed8049	b90428b0328e	0.07639458030462265
00ed8049	c9035c68c0f1	0.07621242851018906
00ed8049	841d9002ee46	0.030619561672210693
00ed8049	d7da5aea7181	-0.3536931574344635
00ed8049	a25113723f4a	-0.4332296550273895
00ed8049	a6e2007a8a31	-0.49943459033966064
00ed8049	ba32aa6a37f2	-0.49943459033966064
00ed8049	605d3ece6c55	-0.5347601771354675
00ed8049	e5e83a2a2d82	-1.5686897039413452
0211a4f6	f38645652fcf	1.569419264793396
0211a4f6	6ee6de126fe7	1.488974690437317
0211a4f6	181ee075b3e8	1.4510407447814941
0211a4f6	e5906e040f9b	1.4202690124511719
0211a4f6	e5996fb4d2fb	1.3607407808303833
0211a4f6	48d4a8aa64cc	1.3577967882156372
0211a4f6	795a2eacff03	1.1628416776657104
0211a4f6	55c32a0cc17b	1.1176813840866089
0211a4f6	1f6b76e9afe7	1.1176813840866089
0211a4f6	41fb86d591d8	1.0556429624557495
0211a4f6	8cdf701ebd19	0.8837636709213257
0211a4f6	c166309e854e	0.8509639501571655
0211a4f6	bcf9777a3679	0.8170226216316223
0211a4f6	3eb6ec902ab4	0.7693210244178772
0211a4f6	6b827072b0e9	0.6601442098617554
0211a4f6	c4d25249a669	0.6372088193893433
0211a4f6	0eb5ec34a1f9	0.5874089598655701
0211a4f6	d8b362b05c27	0.38667431473731995
0211a4f6	c470122031c1	0.33494678139686584
0211a4f6	aedcfbaa62ec	0.2332053780555725
0211a4f6	1c2667088265	0.20424523949623108
0211a4f6	62c7c0502c06	0.1717115044593811
0211a4f6	5ab4cb72c19c	0.13009312748908997
0211a4f6	ee402e0d0f09	-0.059618256986141205
0211a4f6	15458c75ba39	-0.11956457048654556
0211a4f6	187081b57f4f	-0.1362101435661316
0211a4f6	4ae6f17e58da	-0.2831525206565857
0211a4f6	827665e5ccd2	-0.31645363569259644
0211a4f6	9e019d9f6013	-0.3190469443798065
0211a4f6	8fff91cfb360	-0.39340725541114807
0211a4f6	c925b54e4f74	-0.5160582661628723
0211a4f6	a7289dd34377	-0.5174267888069153
0211a4f6	1aadc9f51afb	-0.5318799614906311
0211a4f6	4c94b0737182	-0.5630391836166382
0211a4f6	96bdb59bf022	-0.6046759486198425
0211a4f6	e5efc9662947	-0.7381590008735657
0211a4f6	3c3aed634512	-1.0142779350280762
0211a4f6	bce7114075cf	-1.079537034034729
0211a4f6	d10f04c17425	-1.1720337867736816
0211a4f6	f4927cd3b6c2	-2.5620572566986084
021b0c88	64ef8d210c0f	2.3319108486175537
021b0c88	99a86b76d14e	2.0634214878082275
021b0c88	84739a419c9d	1.8671705722808838
021b0c88	a8c269e63545	1.8356235027313232
021b0c88	78e0656e9a9a	1.7408931255340576
021b0c88	ca9d34ae7674	1.6475926637649536
021b0c88	0f1bc7b0d83e	1.5303688049316406
021b0c88	13dd88cb37b7	1.4783695936203003
021b0c88	5f3a97fb2c31	1.4298374652862549
021b0c88	3a4de4b99e22	1.4265128374099731
021b0c88	3b5d129e7503	1.3847346305847168
021b0c88	0d674f488c96	1.3400064706802368
021b0c88	0fbe939d07f6	1.2581000328063965
021b0c88	17ecaaf7e30c	1.2302688360214233
021b0c88	3c9db4bb6359	1.2012256383895874
021b0c88	331071bcdd5e	1.0658769607543945
021b0c88	1126e91d69ee	1.0425974130630493
021b0c88	bb5a2845c291	1.0370393991470337
021b0c88	f47e864023df	0.9917437434196472
021b0c88	0a18411de2b8	0.9703068137168884
021b0c88	517f6169ac65	0.9467381834983826
021b0c88	eb2bd6954fcc	0.9331022500991821
021b0c88	3daf43d496ce	0.9303334951400757
021b0c88	8f4d60a93fa4	0.9259950518608093
021b0c88	6d9839bbc489	0.740795910358429
021b0c88	a2fb7fbf7e9e	0.722123920917511
021b0c88	df02a5d71d57	0.6779935359954834
021b0c88	489d79560e74	0.6640229821205139
021b0c88	3ec24af939f1	0.6074123382568359
021b0c88	90f5176f5253	0.6015390157699585
021b0c88	08a220edd092	0.56596440076828
021b0c88	3ca58aa0f051	0.5477725267410278
021b0c88	622d7f8d60e9	0.2854785919189453
021b0c88	4c1d3415a09f	0.20095565915107727
021b0c88	d4a5ae90e514	0.10748694837093353
021b0c88	016bb24af586	-0.07797352224588394
021b0c88	344ccea076a0	-0.5804034471511841
021b0c88	9a6b5fa3d1a2	-0.5804034471511841
021b0c88	d8bd89362e8c	-2.5347323417663574
021b0c88	93cefec12b2c	-3.10925030708313
0241951d	928d8df55cf9	2.1385269165039062
0241951d	621884efaa49	1.919285535812378
0241951d	237468e409fe	1.87628173828125
0241951d	c2dafa5a80dc	1.8005051612854004
0241951d	8ed5c349e8d9	1.7600281238555908
0241951d	3d996fcfbcd1	1.7370100021362305
0241951d	3e069315bbfb	1.5894460678100586
0241951d	0bcaf6451a80	1.529985785484314
0241951d	41f28d782f4b	1.4360880851745605
0241951d	258edbb34bb0	1.4234803915023804
0241951d	8ceaf43c269b	1.3500548601150513
0241951d	751d3fb9d0a8	1.347275733947754
0241951d	80dbd2f2f67d	1.1821119785308838
0241951d	024513c22de0	1.1151196956634521
0241951d	e4f004bbeaf6	0.9187960028648376
0241951d	38dcf7d28827	0.9001492857933044
0241951d	61cb1fe72b60	0.6699578762054443
0241951d	40e324a4bcac	0.4538160264492035
0241951d	73b46a31eab5	0.42413002252578735
0241951d	8770c57963e5	0.4162975549697876
0241951d	3563c47ee9d4	0.3763200044631958
0241951d	3217f799fd9e	0.32650718092918396
0241951d	ed8fbabd5232	0.24734094738960266
0241951d	614d931cea52	0.12288270145654678
0241951d	7ad5a1eb5646	0.05051563307642937
0241951d	130243d04f4c	-0.2442253828048706
0241951d	17bb1512e1e8	-0.2442253828048706
0241951d	0dc3abab2b45	-0.3006860613822937
0241951d	26aadbf31a0a	-0.3338092863559723
0241951d	fdb8dade4a33	-0.3375151455402374
0241951d	577ec416b6ed	-0.34297800064086914
0241951d	89868a9832ff	-0.4659508764743805
0241951d	846cb9bcb475	-0.5919255614280701
0241951d	b63583468757	-0.9058660268783569
0241951d	f447796531b5	-1.015416145324707
0241951d	8027c2936193	-1.0230388641357422
0241951d	73634d3ef7b1	-1.1206609010696411
0241951d	84d0a02a527e	-1.5760083198547363
0241951d	7e14ae983ecf	-1.9461206197738647
0241951d	93cefec12b2c	-3.1352899074554443
027aade4	bdb260360ae4	1.2100231647491455
027aade4	26ba26cf3bb2	1.162909746170044
027aade4	f27d07e24e0a	1.0246849060058594
027aade4	f561fd20bedc	1.0072836875915527
027aade4	97403c8a6b82	0.9499216675758362
027aade4	dbfb7f2907bc	0.8509355187416077
027aade4	fbf1cba689c1	0.7292463779449463
027aade4	bf66eb4a4083	0.6740483045578003
027aade4	823218756731	0.6518876552581787
027aade4	0139e0fcdff8	0.5353347659111023
027aade4	b6a1ac999700	0.5139654874801636
027aade4	7f5d13e74072	0.5124416351318359
027aade4	12cdc0a3a286	0.27218225598335266
027aade4	08fb845cdc02	0.26174551248550415
027aade4	c419591a419f	0.25771376490592957
027aade4	764f4e9918e7	0.21947349607944489
027aade4	ad18ff2a9972	0.191765695810318
027aade4	bdf22fbdc5fd	-0.02170463278889656
027aade4	a97011aacd7d	-0.03306791931390762
027aade4	415388e2a206	-0.04867703467607498
027aade4	46021dc79a64	-0.06853729486465454
027aade4	9537082c97a1	-0.07615591585636139
027aade4	3a96d9651947	-0.11356286704540253
027aade4	11ba662cfbf7	-0.15166343748569489
027aade4	7802973f042e	-0.24602094292640686
027aade4	8e270a520a96	-0.4787665605545044
027aade4	7ee7da509cdf	-0.510982871055603
027aade4	0d9e455c4367	-0.513037919998169
027aade4	34e9cf00ffca	-0.5131471157073975
027aade4	f842acbb598e	-0.5432156324386597
027aade4	462af0cde07e	-0.6883187294006348
027aade4	8384a0843d7a	-0.8474674820899963
027aade4	3bd4eeb96f96	-0.8599754571914673
027aade4	e11ac2a8c0a9	-0.8599754571914673
027aade4	682d1bdd727a	-0.8860393166542053
027aade4	c2f4302a2533	-0.972260057926178
027aade4	6a3f31e2f39a	-1.0557963848114014
027aade4	b230de110644	-1.3855507373809814
027aade4	c02b0be0454d	-2.177215099334717
027aade4	93cefec12b2c	-3.0265049934387207
03205b68	c0277e165196	0.9924659729003906
03205b68	00d880b0ec1c	0.9845860600471497
03205b68	eed76f407ea1	0.9845860600471497
03205b68	2cf9d11c765c	0.9582676291465759
03205b68	3f2c5ee2d28f	0.8346381783485413
03205b68	7afbd21e3a37	0.829340934753418
03205b68	9fc38150414e	0.7360628247261047
03205b68	8d2d59b55c71	0.705483078956604
03205b68	0fc80d60a967	0.6602928638458252
03205b68	d11da8ded1ca	0.6502862572669983
03205b68	c311d4e289f0	0.6502862572669983
03205b68	001ad5442241	0.6502862572669983
03205b68	975fdd83ff09	0.637175440788269
03205b68	d9e56a28587e	0.6227507591247559
03205b68	a416c6a68c2a	0.6090163588523865
03205b68	4813b5a1d807	0.5873424410820007
03205b68	4b3ab2e5bc99	0.5873424410820007
03205b68	bbe927aa1791	0.5609171390533447
03205b68	e4fc20d17f36	0.5144089460372925
03205b68	ce3393420c26	0.49711042642593384
03205b68	edc68ba41040	0.4682904779911041
03205b68	ff54d62cfcd2	0.3968100845813751
03205b68	0daafc66d95c	0.22309836745262146
03205b68	2b804c3b983a	0.2132403552532196
03205b68	a7ddda8704f7	0.1582876741886139
03205b68	b8d60164f159	0.12880584597587585
03205b68	eab1cbce82e4	0.07698971033096313
03205b68	5997554213b7	0.07386613637208939
03205b68	72ea48967bc7	0.07386613637208939
03205b68	e0ce37114aa9	0.03097829967737198
03205b68	a2e9a5ffcb6a	-0.005459357053041458
03205b68	1d2d8a5e9d68	-0.13572214543819427
03205b68	6f4512ac1b1e	-0.19195815920829773
03205b68	3850b9328c8c	-0.19195815920829773
03205b68	c6de1f3e9238	-0.22060352563858032
03205b68	0f3597467948	-0.2980038821697235
